country,location_name,latitude,longitude,air_quality
Maldives,Farukolhufunadhoo,6.15,73.27,0.5
Mali,Bamako,12.65,-8,14.8
Malta,Valletta,35.9,14.51,14.7
Marshall Islands,Majuro,7.1,171.38,1.2
Mauritania,Nouakchott,18.09,-15.98,90.7
Mauritius,Port Louis,-20.16,57.5,2
Mexico,Mexico City,19.43,-99.13,15.7
Micronesia,Palikir,6.92,158.15,0.5
Russia,Chi-Chi-Erh,51.7,94.45,1.8
Monaco,Monaco,43.73,7.42,23.1
Mongolia,Ulaanbaatar,47.92,106.92,0.9
Montenegro,Podgorica,42.44,19.26,7.9
Morocco,Rabat,34.03,-6.84,23.5
Mozambique,Maputo,-25.97,32.59,8.8
Myanmar,Pathein,16.78,94.73,4
Namibia,Windhoek,-22.57,17.08,13.4
Turkey,Yaren,39.55,27.62,7.5
Nepal,Kathmandu,27.72,85.32,27.7
Netherlands,Amsterdam,52.37,4.89,8.9
New Zealand,Wellington,-41.3,174.78,1.6
Nicaragua,Managua,12.15,-86.27,11.9
Niger,Niamey,13.52,2.12,217.2
Nigeria,Abuja,9.18,7.18,14.6
North Korea,Pyongyang,39.02,125.75,32.7
Macedonia,Skopje,42,21.43,13.8
Norway,Oslo,59.92,10.75,0.5
Oman,Muscat,23.61,58.59,67.3
Pakistan,Islamabad,33.7,73.17,135.5
Palau,Adkip,7.36,134.51,2
Bolivia,National,-11.18,-67.08,1.7
Panama,Panama City,8.97,-79.53,1.6
Papua New Guinea,Port Moresby,-9.46,147.19,5.8
Paraguay,Carreria,-21.55,-58.12,19.2
Peru,Lima,-12.05,-77.05,4.7
Philippines,Manila,14.6,120.98,12.3
Poland,Warsaw,52.25,21,6.8
Portugal,Lisbon,38.72,-9.13,48
Qatar,Doha,25.29,51.53,48.4
Romania,Bucharest,44.43,26.1,11
Russia,Moscow,55.75,37.62,1.1
Rwanda,Kigali,-1.95,30.06,41.1
Saint Kitts and Nevis,Basseterre,17.3,-62.72,6.6
Saint Lucia,Castries,14,-61,8.8
Saint Vincent and the Grenadines,Kingstown,13.13,-61.22,8.3
Samoa,Apia,-13.83,-171.73,1.8
San Marino,San Marino,43.93,12.45,20.1
Belgium,'S-Gravenwezel,51.27,4.55,10.6
Saudi Arabia,Riyadh,24.64,46.77,36.3
Senegal,Dakar,14.67,-17.44,76.6
Serbia,Belgrade,44.8,20.47,13.9
Seychelles Islands,Victoria,-4.62,55.45,10.5
Sierra Leone,Freetown,8.49,-13.23,2.2
Singapore,Singapore,1.29,103.86,7.1
Slovakia,Bratislava,48.15,17.12,13.3
Slovenia,Ljubljana,46.06,14.51,32.4
Solomon Islands,Honiara,-9.43,159.95,5
Somalia,Mogadishu,2.07,45.37,6
South Africa,Pretoria,-25.75,28.19,5.1
South Korea,Seoul,37.57,127,28.8
Sudan,Juba,12.15,24.45,65.7
Spain,Madrid,40.4,-3.68,18.2
Sri Lanka,Colombo,6.93,79.85,1.3
Sudan,Khartoum,15.59,32.53,46.1
Suriname,Paramaribo,5.83,-55.17,2
Sweden,Stockholm,59.33,18.05,0.6
Switzerland,Bern,46.92,7.47,36
Syria,Damascus,33.5,36.3,16.1
Tajikistan,Dushanbe,38.56,68.77,5.5
Tanzania,Dodoma,-6.18,35.75,3.4
Thailand,Bangkok,13.75,100.52,71
Timor-Leste,Dili,-8.56,125.57,3.5
Bulgaria,Lom,43.81,23.24,9.7
Tonga,Nuku`Aloia,-21.13,-175.2,2.1
Trinidad and Tobago,Port Of Spain,10.65,-61.52,1.7
Tunisia,Tunis,36.8,10.18,15.3
Turkey,Ankara,39.93,32.86,22.7
Turkmenistan,Ashgabat,37.95,58.38,5
Tuvalu,Funafuti,-8.52,179.22,0.7
Uganda,Kampala,0.32,32.57,31.4
Ukraine,Kyiv,50.43,30.52,1.5
United Arab Emirates,Abu Dhabi,24.47,54.37,16.9
United Kingdom,London,51.52,-0.11,8.1
United States of America,Washington Park,46.6,-120.49,1.1
Uruguay,Montevideo,-34.86,-56.17,32.2
Uzbekistan,Tashkent,41.32,69.25,11.1
Vanuatu,Port Vila,-17.73,168.32,4.2
Venezuela,Caracas,10.5,-66.92,30.9
Vietnam,Hanoi,21.03,105.85,90.5
Yemen,Sanaa,15.35,44.21,46.2
Zambia,Lusaka,-15.42,28.28,11.3
Zimbabwe,Harare,-17.82,31.04,9.8
Afghanistan,Kabul,34.52,69.18,17.8
Albania,Tirana,41.33,19.82,18.8
Algeria,Algiers,36.76,3.05,6.8
Andorra,Andorra La Vella,42.5,1.52,8
Angola,Luanda,-8.84,13.23,11.3
Antigua and Barbuda,Saint John's,17.12,-61.85,2.7
Argentina,Buenos Aires,-34.59,-58.67,8.2
Armenia,Yerevan,40.18,44.51,3.2
Australia,Canberra,-35.28,149.22,0.7
Austria,Vienna,48.2,16.37,3.9
Azerbaijan,Baku,40.4,49.88,5.8
Bahamas,Nassau,25.08,-77.35,2.3
Bahrain,Manama,26.24,50.58,23.3
Bangladesh,Dhaka,23.72,90.41,97
Barbados,Bridgetown,13.1,-59.62,4.4
Belarus,Minsk,53.9,27.57,0.5
Belgium,Brussels,50.83,4.33,13.3
Belize,Belmopan,17.25,-88.77,1.5
Benin,Porto-Novo,6.48,2.62,12.9
Bhutan,Thimphu,27.48,89.6,1.6
Bolivia,Sucre,-19.04,-65.26,2.3
Bosnia and Herzegovina,Sarajevo,43.85,18.38,21
Botswana,Gaborone,-24.65,25.91,9.9
Brazil,Bras,-2.08,-58.17,6.7
Brunei Darussalam,Bandar Seri Begawan,4.88,114.93,5.9
Bulgaria,Sofia,42.68,23.32,10.2
Burkina Faso,Ouagadougou,12.37,-1.52,88.8
Burundi,Bujumbura,-3.38,29.36,28.7
Madagascar,Ivory,-24.37,46.45,1.8
Cape Verde,Praia,14.93,-23.51,73.8
Cambodia,Phnom Penh,11.55,104.92,66.3
Cameroon,Bafoussam,5.47,10.42,25.9
Canada,Ottawa,45.42,-75.7,2.3
Central African Republic,Bangui,4.37,18.58,0.6
Chad,N'djamena,12.11,15.05,289.6
Chile,Santiago,-33.45,-70.67,27.4
China,Beijing,39.93,116.39,216.6
Bulgaria,Bogot,43.32,24.7,11.7
Comoros,Moroni,-11.7,43.24,3.2
Congo,Brazzaville,-4.26,15.28,3.3
Costa Rica,San Juan,9.97,-84.08,43.1
Croatia,Zagreb,45.8,16,17.3
Cuba,Havana,23.13,-82.36,3.7
Cyprus,Nicosia,35.17,33.37,12.5
Czech Republic,Prague,50.08,14.47,5.4
Democratic Republic of Congo,Kinshasa,-4.3,15.3,3.3
Denmark,Copenhagen,55.67,12.58,0.8
Djibouti,Djibouti,11.6,43.15,29.7
Dominica,Roseau,15.3,-61.4,3.5
Dominican Republic,Santo Domingo,18.47,-69.9,3.3
Ecuador,Quito,-0.22,-78.5,17
Egypt,Cairo,30.05,31.25,15.6
El Salvador,San Salvador,13.71,-89.2,9.9
Equatorial Guinea,Malabo,3.75,8.78,0.6
Eritrea,Asmara,15.33,38.93,24.3
Estonia,Tallinn,59.43,24.73,0.5
Swaziland,Mbabane,-26.32,31.13,6.6
Ethiopia,Addis Ababa,9.03,38.7,17.7
Fiji Islands,Suva,-18.13,178.42,2.5
Finland,Helsinki,60.18,24.93,0.5
France,Paris,48.87,2.33,262.4
Gabon,Libreville,0.38,9.45,2.2
Gambia,Banjul,13.45,-16.58,44.4
Georgia,Tbilisi,41.73,44.79,6.9
Germany,Berlin,52.52,13.4,1.4
Ghana,Accra,5.55,-0.22,14
Greece,Athens,37.98,23.72,6
Grenada,Saint George's,12.05,-61.75,10.6
Guatemala,Guatemala City,14.62,-90.53,51.7
Guinea,Conakry,9.51,-13.71,0.5
Guinea-Bissau,Bissau,11.85,-15.58,3.5
Guyana,Georgetown,6.8,-58.17,3.3
Haiti,Port-Au-Prince,18.54,-72.34,10.6
Vatican City,Vatican City,41.9,12.45,39.7
Honduras,Tegucigalpa,14.1,-87.22,22
Hungary,Budapest,47.5,19.08,5.1
Iceland,Hella,63.83,-20.4,0.7
India,New Delhi,28.6,77.2,78
Indonesia,Jakarta,-6.21,106.85,566.1
Iran,Tehran,35.73,51.33,36.9
Iraq,Baghdad,33.34,44.39,25.7
Ireland,Dublin,53.33,-6.25,5.6
Israel,Jerusalem,31.78,35.23,11.2
Italy,Rome,41.9,12.48,39.7
Jamaica,Norman Gardens,17.97,-76.75,5.7
Japan,Tokyo,35.69,139.69,5
Jordan,Amman,31.95,35.93,9.5
Kazakhstan,Astana,51.18,71.43,4.7
Kenya,Nairobi,-1.28,36.82,10.4
Kiribati,Tarawa,-0.88,169.53,0.5
Kuwait,Kuwait City,29.37,47.96,29.4
Kyrghyzstan,Bishkek,42.87,74.6,3.2
Indonesia,Laos,-8.18,114.32,15.1
Latvia,Riga,56.95,24.1,0.5
Lebanon,Beirut,33.87,35.51,23.7
Lesotho,Maseru,-29.32,27.48,6.9
Liberia,Monrovia,6.31,-10.8,1.1
Thailand,Nan,18.78,100.78,7.2
Liechtenstein,Vaduz,47.13,9.52,16.5
Lithuania,Vilnius,54.68,25.32,0.5
Luxembourg,Luxembourg,49.61,6.13,10.8
Madagascar,Antananarivo,-18.92,47.52,10.4
Malawi,Lilongwe,-13.98,33.78,4.3
Malaysia,Kuala Lumpur,3.17,101.7,75.7
Maldives,Farukolhufunadhoo,6.15,73.27,3.3
Mali,Bamako,12.65,-8,4.8
Malta,Valletta,35.9,14.51,18.4
Marshall Islands,Majuro,7.1,171.38,0.9
Mauritania,Nouakchott,18.09,-15.98,59.7
Mauritius,Port Louis,-20.16,57.5,2.9
Mexico,Mexico City,19.43,-99.13,2.3
Micronesia,Palikir,6.92,158.15,0.5
Russia,Chi-Chi-Erh,51.7,94.45,1
Monaco,Monaco,43.73,7.42,45.2
Mongolia,Ulaanbaatar,47.92,106.92,3.6
Montenegro,Podgorica,42.44,19.26,18
Morocco,Rabat,34.03,-6.84,21
Mozambique,Maputo,-25.97,32.59,6.5
Myanmar,Pathein,16.78,94.73,27.3
Namibia,Windhoek,-22.57,17.08,8.4
Turkey,Yaren,39.55,27.62,17.5
Nepal,Kathmandu,27.72,85.32,95.9
Netherlands,Amsterdam,52.37,4.89,9.1
New Zealand,Wellington,-41.3,174.78,0.9
Nicaragua,Managua,12.15,-86.27,12.1
Niger,Niamey,13.52,2.12,109.9
Nigeria,Abuja,9.18,7.18,8.4
North Korea,Pyongyang,39.02,125.75,12.4
Macedonia,Skopje,42,21.43,17.8
Norway,Oslo,59.92,10.75,0.5
Oman,Muscat,23.61,58.59,31.5
Pakistan,Islamabad,33.7,73.17,202.6
Palau,Adkip,7.36,134.51,3.2
Bolivia,National,-11.18,-67.08,0.5
Panama,Panama City,8.97,-79.53,11.2
Papua New Guinea,Port Moresby,-9.46,147.19,6.7
Paraguay,Carreria,-21.55,-58.12,5.4
Peru,Lima,-12.05,-77.05,5.2
Philippines,Manila,14.6,120.98,63.1
Poland,Warsaw,52.25,21,0.5
Portugal,Lisbon,38.72,-9.13,29
Qatar,Doha,25.29,51.53,24
Romania,Bucharest,44.43,26.1,10.2
Russia,Moscow,55.75,37.62,0.6
Rwanda,Kigali,-1.95,30.06,21
Saint Kitts and Nevis,Basseterre,17.3,-62.72,2.4
Saint Lucia,Castries,14,-61,4.5
Saint Vincent and the Grenadines,Kingstown,13.13,-61.22,5.3
Samoa,Apia,-13.83,-171.73,2.4
San Marino,San Marino,43.93,12.45,33.1
Belgium,'S-Gravenwezel,51.27,4.55,9.6
Saudi Arabia,Riyadh,24.64,46.77,41.1
Senegal,Dakar,14.67,-17.44,60.2
Serbia,Belgrade,44.8,20.47,20.3
Seychelles Islands,Victoria,-4.62,55.45,4.1
Sierra Leone,Freetown,8.49,-13.23,0.7
Singapore,Singapore,1.29,103.86,14.8
Slovakia,Bratislava,48.15,17.12,5.8
Slovenia,Ljubljana,46.06,14.51,21.9
Solomon Islands,Honiara,-9.43,159.95,2
Somalia,Mogadishu,2.07,45.37,4.8
South Africa,Pretoria,-25.75,28.19,35.8
South Korea,Seoul,37.57,127,19.9
Sudan,Juba,12.15,24.45,44.2
Spain,Madrid,40.4,-3.68,15.6
Sri Lanka,Colombo,6.93,79.85,1.4
Sudan,Khartoum,15.59,32.53,42.7
Suriname,Paramaribo,5.83,-55.17,1.5
Sweden,Stockholm,59.33,18.05,0.5
Switzerland,Bern,46.92,7.47,18.6
Syria,Damascus,33.5,36.3,16.1
Tajikistan,Dushanbe,38.56,68.77,4.6
Tanzania,Dodoma,-6.18,35.75,5.2
Thailand,Bangkok,13.75,100.52,46.4
Timor-Leste,Dili,-8.56,125.57,15.5
Bulgaria,Lom,43.81,23.24,16.7
Tonga,Nuku`Aloia,-21.13,-175.2,2.4
Trinidad and Tobago,Port Of Spain,10.65,-61.52,7.4
Tunisia,Tunis,36.8,10.18,8.2
Turkey,Ankara,39.93,32.86,96.6
Turkmenistan,Ashgabat,37.95,58.38,14.9
Tuvalu,Funafuti,-8.52,179.22,0.5
Uganda,Kampala,0.32,32.57,17.9
Ukraine,Kyiv,50.43,30.52,0.5
United Arab Emirates,Abu Dhabi,24.47,54.37,53
United Kingdom,London,51.52,-0.11,13.2
United States of America,Washington Park,46.6,-120.49,3.2
Uruguay,Montevideo,-34.86,-56.17,3.4
Uzbekistan,Tashkent,41.32,69.25,7.9
Vanuatu,Port Vila,-17.73,168.32,3.1
Venezuela,Caracas,10.5,-66.92,8.9
Vietnam,Hanoi,21.03,105.85,39.6
Yemen,Sanaa,15.35,44.21,70.8
Zambia,Lusaka,-15.42,28.28,13.3
Zimbabwe,Harare,-17.82,31.04,11.7
Afghanistan,Kabul,34.52,69.18,26.3
Albania,Tirana,41.33,19.82,15
Algeria,Algiers,36.76,3.05,4.8
Andorra,Andorra La Vella,42.5,1.52,9.4
Angola,Luanda,-8.84,13.23,12.3
Antigua and Barbuda,Saint John's,17.12,-61.85,4.5
Argentina,Buenos Aires,-34.59,-58.67,3.4
Armenia,Yerevan,40.18,44.51,5.4
Australia,Canberra,-35.28,149.22,4.9
Austria,Vienna,48.2,16.37,2.2
Azerbaijan,Baku,40.4,49.88,6.5
Bahamas,Nassau,25.08,-77.35,1.9
Bahrain,Manama,26.24,50.58,27.6
Bangladesh,Dhaka,23.72,90.41,97.6
Barbados,Bridgetown,13.1,-59.62,7
Belarus,Minsk,53.9,27.57,0.5
Belgium,Brussels,50.83,4.33,13.3
Belize,Belmopan,17.25,-88.77,1.1
Benin,Porto-Novo,6.48,2.62,23.7
Bhutan,Thimphu,27.48,89.6,3
Bolivia,Sucre,-19.04,-65.26,4
Bosnia and Herzegovina,Sarajevo,43.85,18.38,4.6
Botswana,Gaborone,-24.65,25.91,14
Brazil,Bras,-2.08,-58.17,6
Brunei Darussalam,Bandar Seri Begawan,4.88,114.93,7.4
Bulgaria,Sofia,42.68,23.32,7.3
Burkina Faso,Ouagadougou,12.37,-1.52,40
Burundi,Bujumbura,-3.38,29.36,30.5
Madagascar,Ivory,-24.37,46.45,2.7
Cape Verde,Praia,14.93,-23.51,56.2
Cambodia,Phnom Penh,11.55,104.92,50.4
Cameroon,Bafoussam,5.47,10.42,19.3
Canada,Ottawa,45.42,-75.7,0.7
Central African Republic,Bangui,4.37,18.58,2.5
Chad,N'djamena,12.11,15.05,295.5
Chile,Santiago,-33.45,-70.67,35.7
China,Beijing,39.93,116.39,14.6
Bulgaria,Bogot,43.32,24.7,1.3
Comoros,Moroni,-11.7,43.24,3.8
Congo,Brazzaville,-4.26,15.28,5.6
Costa Rica,San Juan,9.97,-84.08,17.3
Croatia,Zagreb,45.8,16,1.8
Cuba,Havana,23.13,-82.36,7.1
Cyprus,Nicosia,35.17,33.37,20.2
Czech Republic,Prague,50.08,14.47,9.7
Democratic Republic of Congo,Kinshasa,-4.3,15.3,5.6
Denmark,Copenhagen,55.67,12.58,0.6
Djibouti,Djibouti,11.6,43.15,36.8
Dominica,Roseau,15.3,-61.4,3.6
Dominican Republic,Santo Domingo,18.47,-69.9,6.7
Ecuador,Quito,-0.22,-78.5,8.5
Egypt,Cairo,30.05,31.25,14.2
El Salvador,San Salvador,13.71,-89.2,9.4
Equatorial Guinea,Malabo,3.75,8.78,0.5
Eritrea,Asmara,15.33,38.93,46.6
Estonia,Tallinn,59.43,24.73,0.5
Swaziland,Mbabane,-26.32,31.13,12.9
Ethiopia,Addis Ababa,9.03,38.7,36.7
Fiji Islands,Suva,-18.13,178.42,2.6
Finland,Helsinki,60.18,24.93,0.9
France,Paris,48.87,2.33,58.3
Gabon,Libreville,0.38,9.45,2
Gambia,Banjul,13.45,-16.58,18.7
Georgia,Tbilisi,41.73,44.79,2.7
Germany,Berlin,52.52,13.4,2.5
Ghana,Accra,5.55,-0.22,5.8
Greece,Athens,37.98,23.72,20.2
Grenada,Saint George's,12.05,-61.75,8.9
Guatemala,Guatemala City,14.62,-90.53,47
Guinea,Conakry,9.51,-13.71,0.6
Guinea-Bissau,Bissau,11.85,-15.58,2.2
Guyana,Georgetown,6.8,-58.17,1.4
Haiti,Port-Au-Prince,18.54,-72.34,4.5
Vatican City,Vatican City,41.9,12.45,10.7
Honduras,Tegucigalpa,14.1,-87.22,1.5
Hungary,Budapest,47.5,19.08,5.5
Iceland,Hella,63.83,-20.4,0.5
India,New Delhi,28.6,77.2,101.5
Indonesia,Jakarta,-6.21,106.85,492.2
Iran,Tehran,35.73,51.33,34.8
Iraq,Baghdad,33.34,44.39,28.6
Ireland,Dublin,53.33,-6.25,16.6
Israel,Jerusalem,31.78,35.23,12.6
Italy,Rome,41.9,12.48,10.7
Jamaica,Norman Gardens,17.97,-76.75,2
Japan,Tokyo,35.69,139.69,4.7
Jordan,Amman,31.95,35.93,9.5
Kazakhstan,Astana,51.18,71.43,9.1
Kenya,Nairobi,-1.28,36.82,8.5
Kiribati,Tarawa,-0.88,169.53,0.5
Kuwait,Kuwait City,29.37,47.96,31.1
Kyrghyzstan,Bishkek,42.87,74.6,7.1
Indonesia,Laos,-8.18,114.32,12.2
Latvia,Riga,56.95,24.1,0.5
Lebanon,Beirut,33.87,35.51,9.6
Lesotho,Maseru,-29.32,27.48,12.1
Liberia,Monrovia,6.31,-10.8,1.1
Thailand,Nan,18.78,100.78,5.8
Liechtenstein,Vaduz,47.13,9.52,18.1
Lithuania,Vilnius,54.68,25.32,0.5
Luxembourg,Luxembourg,49.61,6.13,16.3
Madagascar,Antananarivo,-18.92,47.52,33.8
Malawi,Lilongwe,-13.98,33.78,7.3
Malaysia,Kuala Lumpur,3.17,101.7,109.4
Maldives,Farukolhufunadhoo,6.15,73.27,2.6
Mali,Bamako,12.65,-8,20.4
Malta,Valletta,35.9,14.51,30.4
Marshall Islands,Majuro,7.1,171.38,0.5
Mauritania,Nouakchott,18.09,-15.98,65.6
Mauritius,Port Louis,-20.16,57.5,3
Mexico,Mexico City,19.43,-99.13,1.7
Micronesia,Palikir,6.92,158.15,0.6
Russia,Chi-Chi-Erh,51.7,94.45,1.4
Monaco,Monaco,43.73,7.42,19.2
Mongolia,Ulaanbaatar,47.92,106.92,8.7
Montenegro,Podgorica,42.44,19.26,4
Morocco,Rabat,34.03,-6.84,8.7
Mozambique,Maputo,-25.97,32.59,5.9
Myanmar,Pathein,16.78,94.73,3
Namibia,Windhoek,-22.57,17.08,7.4
Turkey,Yaren,39.55,27.62,19.6
Nepal,Kathmandu,27.72,85.32,80.6
Netherlands,Amsterdam,52.37,4.89,18.5
New Zealand,Wellington,-41.3,174.78,0.9
Nicaragua,Managua,12.15,-86.27,13.4
Niger,Niamey,13.52,2.12,27.1
Nigeria,Abuja,9.18,7.18,12.4
North Korea,Pyongyang,39.02,125.75,28.4
Macedonia,Skopje,42,21.43,6.9
Norway,Oslo,59.92,10.75,0.5
Oman,Muscat,23.61,58.59,32.4
Pakistan,Islamabad,33.7,73.17,137.1
Palau,Adkip,7.36,134.51,2.1
Bolivia,National,-11.18,-67.08,6.7
Panama,Panama City,8.97,-79.53,16.8
Papua New Guinea,Port Moresby,-9.46,147.19,6.6
Paraguay,Carreria,-21.55,-58.12,2.7
Peru,Lima,-12.05,-77.05,6.7
Philippines,Manila,14.6,120.98,79.9
Poland,Warsaw,52.25,21,1.6
Portugal,Lisbon,38.72,-9.13,33
Qatar,Doha,25.29,51.53,26.9
Romania,Bucharest,44.43,26.1,0.5
Russia,Moscow,55.75,37.62,0.5
Rwanda,Kigali,-1.95,30.06,13.7
Saint Kitts and Nevis,Basseterre,17.3,-62.72,4.6
Saint Lucia,Castries,14,-61,5.4
Saint Vincent and the Grenadines,Kingstown,13.13,-61.22,9.7
Samoa,Apia,-13.83,-171.73,2.2
San Marino,San Marino,43.93,12.45,37.8
Belgium,'S-Gravenwezel,51.27,4.55,27.8
Saudi Arabia,Riyadh,24.64,46.77,44.8
Senegal,Dakar,14.67,-17.44,57.8
Serbia,Belgrade,44.8,20.47,2.5
Seychelles Islands,Victoria,-4.62,55.45,2.9
Sierra Leone,Freetown,8.49,-13.23,0.8
Singapore,Singapore,1.29,103.86,18.3
Slovakia,Bratislava,48.15,17.12,2
Slovenia,Ljubljana,46.06,14.51,6.8
Solomon Islands,Honiara,-9.43,159.95,0.5
Somalia,Mogadishu,2.07,45.37,6.2
South Africa,Pretoria,-25.75,28.19,22.9
South Korea,Seoul,37.57,127,17.8
Sudan,Juba,12.15,24.45,51.2
Spain,Madrid,40.4,-3.68,31.3
Sri Lanka,Colombo,6.93,79.85,1.5
Sudan,Khartoum,15.59,32.53,36
Suriname,Paramaribo,5.83,-55.17,3
Sweden,Stockholm,59.33,18.05,0.5
Switzerland,Bern,46.92,7.47,22.6
Syria,Damascus,33.5,36.3,19.9
Tajikistan,Dushanbe,38.56,68.77,6.6
Tanzania,Dodoma,-6.18,35.75,5.3
Thailand,Bangkok,13.75,100.52,348.2
Timor-Leste,Dili,-8.56,125.57,13.5
Bulgaria,Lom,43.81,23.24,5.9
Tonga,Nuku`Aloia,-21.13,-175.2,2.6
Trinidad and Tobago,Port Of Spain,10.65,-61.52,8
Tunisia,Tunis,36.8,10.18,15.7
Turkey,Ankara,39.93,32.86,55.4
Turkmenistan,Ashgabat,37.95,58.38,13.2
Tuvalu,Funafuti,-8.52,179.22,1.9
Uganda,Kampala,0.32,32.57,13.9
Ukraine,Kyiv,50.43,30.52,0.5
United Arab Emirates,Abu Dhabi,24.47,54.37,33.5
United Kingdom,London,51.52,-0.11,17.2
United States of America,Washington Park,46.6,-120.49,5.4
Uruguay,Montevideo,-34.86,-56.17,7.2
Uzbekistan,Tashkent,41.32,69.25,8
Vanuatu,Port Vila,-17.73,168.32,5.1
Venezuela,Caracas,10.5,-66.92,9.2
Vietnam,Hanoi,21.03,105.85,60.3
Yemen,Sanaa,15.35,44.21,57
Zambia,Lusaka,-15.42,28.28,13.1
Zimbabwe,Harare,-17.82,31.04,21.3
Afghanistan,Kabul,34.52,69.18,11.8
Albania,Tirana,41.33,19.82,6.9
Algeria,Algiers,36.76,3.05,15.2
Andorra,Andorra La Vella,42.5,1.52,12.8
Angola,Luanda,-8.84,13.23,6.2
Antigua and Barbuda,Saint John's,17.12,-61.85,3.7
Argentina,Buenos Aires,-34.59,-58.67,4
Armenia,Yerevan,40.18,44.51,1
Australia,Canberra,-35.28,149.22,1.2
Austria,Vienna,48.2,16.37,5.1
Azerbaijan,Baku,40.4,49.88,0.5
Bahamas,Nassau,25.08,-77.35,1.5
Bahrain,Manama,26.24,50.58,27.1
Bangladesh,Dhaka,23.72,90.41,118.1
Barbados,Bridgetown,13.1,-59.62,6
Belarus,Minsk,53.9,27.57,0.8
Belgium,Brussels,50.83,4.33,19
Belize,Belmopan,17.25,-88.77,1.9
Benin,Porto-Novo,6.48,2.62,32.1
Bhutan,Thimphu,27.48,89.6,6.9
Bolivia,Sucre,-19.04,-65.26,2
Bosnia and Herzegovina,Sarajevo,43.85,18.38,7.1
Botswana,Gaborone,-24.65,25.91,4
Brazil,Bras,-2.08,-58.17,18.8
Brunei Darussalam,Bandar Seri Begawan,4.88,114.93,6.6
Bulgaria,Sofia,42.68,23.32,5.7
Burkina Faso,Ouagadougou,12.37,-1.52,204.1
Burundi,Bujumbura,-3.38,29.36,32.2
Madagascar,Ivory,-24.37,46.45,4.7
Cape Verde,Praia,14.93,-23.51,69.1
Cambodia,Phnom Penh,11.55,104.92,45.3
Cameroon,Bafoussam,5.47,10.42,21.3
Canada,Ottawa,45.42,-75.7,0.5
Central African Republic,Bangui,4.37,18.58,2.7
Chad,N'djamena,12.11,15.05,229.5
Chile,Santiago,-33.45,-70.67,36.2
China,Beijing,39.93,116.39,71.6
Bulgaria,Bogot,43.32,24.7,6.2
Comoros,Moroni,-11.7,43.24,3.6
Congo,Brazzaville,-4.26,15.28,3
Costa Rica,San Juan,9.97,-84.08,9.9
Croatia,Zagreb,45.8,16,30.4
Cuba,Havana,23.13,-82.36,7.6
Cyprus,Nicosia,35.17,33.37,14.6
Czech Republic,Prague,50.08,14.47,4.8
Democratic Republic of Congo,Kinshasa,-4.3,15.3,3
Denmark,Copenhagen,55.67,12.58,5.4
Djibouti,Djibouti,11.6,43.15,21.8
Dominica,Roseau,15.3,-61.4,3.2
Dominican Republic,Santo Domingo,18.47,-69.9,4.7
Ecuador,Quito,-0.22,-78.5,24.1
Egypt,Cairo,30.05,31.25,11.7
El Salvador,San Salvador,13.71,-89.2,15.6
Equatorial Guinea,Malabo,3.75,8.78,0.9
Eritrea,Asmara,15.33,38.93,52.8
Estonia,Tallinn,59.43,24.73,0.5
Swaziland,Mbabane,-26.32,31.13,6.5
Ethiopia,Addis Ababa,9.03,38.7,41
Fiji Islands,Suva,-18.13,178.42,2.3
Finland,Helsinki,60.18,24.93,3.3
France,Paris,48.87,2.33,28.6
Gabon,Libreville,0.38,9.45,2.9
Gambia,Banjul,13.45,-16.58,1.1
Georgia,Tbilisi,41.73,44.79,0.8
Germany,Berlin,52.52,13.4,7.7
Ghana,Accra,5.55,-0.22,28.1
Greece,Athens,37.98,23.72,6.9
Grenada,Saint George's,12.05,-61.75,4.2
Guatemala,Guatemala City,14.62,-90.53,47.6
Guinea,Conakry,9.51,-13.71,2.3
Guinea-Bissau,Bissau,11.85,-15.58,2.1
Guyana,Georgetown,6.8,-58.17,3.1
Haiti,Port-Au-Prince,18.54,-72.34,6.9
Vatican City,Vatican City,41.9,12.45,42.4
Honduras,Tegucigalpa,14.1,-87.22,1.2
Hungary,Budapest,47.5,19.08,4.9
Iceland,Hella,63.83,-20.4,2
India,New Delhi,28.6,77.2,184.6
Indonesia,Jakarta,-6.21,106.85,409.7
Iran,Tehran,35.73,51.33,20.8
Iraq,Baghdad,33.34,44.39,44.5
Ireland,Dublin,53.33,-6.25,8.4
Israel,Jerusalem,31.78,35.23,14
Italy,Rome,41.9,12.48,42.4
Jamaica,Norman Gardens,17.97,-76.75,1.9
Japan,Tokyo,35.69,139.69,9.5
Jordan,Amman,31.95,35.93,11.8
Kazakhstan,Astana,51.18,71.43,14.3
Kenya,Nairobi,-1.28,36.82,4.8
Kiribati,Tarawa,-0.88,169.53,0.7
Kuwait,Kuwait City,29.37,47.96,44.8
Kyrghyzstan,Bishkek,42.87,74.6,13.1
Indonesia,Laos,-8.18,114.32,32.5
Latvia,Riga,56.95,24.1,0.5
Lebanon,Beirut,33.87,35.51,6
Lesotho,Maseru,-29.32,27.48,7.3
Liberia,Monrovia,6.31,-10.8,1.3
Thailand,Nan,18.78,100.78,15.5
Liechtenstein,Vaduz,47.13,9.52,23.5
Lithuania,Vilnius,54.68,25.32,0.7
Luxembourg,Luxembourg,49.61,6.13,10.6
Madagascar,Antananarivo,-18.92,47.52,10.2
Malawi,Lilongwe,-13.98,33.78,7.7
Malaysia,Kuala Lumpur,3.17,101.7,132.7
Maldives,Farukolhufunadhoo,6.15,73.27,1
